player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Neymar,br BRA,"FW,MF",Paris S-G,29-255,1992,5.0,5.0,410.0,1.0,2.0,1.0,1.0,1.0,0.0,0.22,0.44,0.66,0.0,0.44,1.7,0.9,1.2,0.37,0.25,0.63,0.21,0.46,/en/players/69384e5d/matchlogs/2021-2022/summary/Neymar-Match-Logs,4.6,8.0,1.0,1.0,12.5,1.76,0.22,0.0,0.0,0.12,-0.7,-0.9,208.0,288.0,72.2,3503.0,1063.0,102.0,134.0,76.1,72.0,89.0,80.9,23.0,41.0,56.1,0.8,11.0,30.0,7.0,0.0,34.0,266.0,22.0,7.0,0.0,51.0,7.0,11.0,12.0,6.0,2.0,0.0,210.0,38.0,40.0,36.0,242.0,3.0,2.0,5.0,3.0,7.0,23.0,14.0,24.0,5.27,15.0,2.0,1.0,0.0,5.0,3.0,0.66,2.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,1.0,3.0,4.0,3.0,13.0,23.1,10.0,54.0,13.0,24.1,13.0,20.0,21.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,368.0,2.0,26.0,166.0,220.0,28.0,351.0,22.0,40.0,55.0,23.0,2.0,314.0,1738.0,981.0,65.0,27.0,10.0,347.0,301.0,86.7,17.0,14.0,0.0,4.0,17.0,2.0,1.0,0.0,0.0,33.0,0.0,3.0,0.0
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-288,1997,9.0,9.0,724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,/en/players/0ad37003/matchlogs/2021-2022/summary/Yvan-Neyou-Match-Logs,8.0,5.0,3.0,1.0,60.0,0.62,0.37,0.0,0.0,0.04,-0.2,-0.2,290.0,343.0,84.5,4709.0,969.0,145.0,166.0,87.3,118.0,139.0,84.9,18.0,27.0,66.7,-0.2,5.0,16.0,3.0,0.0,18.0,334.0,9.0,7.0,0.0,44.0,3.0,1.0,1.0,0.0,0.0,0.0,276.0,29.0,38.0,31.0,292.0,11.0,1.0,4.0,3.0,7.0,6.0,2.0,10.0,1.24,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,6.0,12.0,0.0,4.0,21.0,19.0,17.0,109.0,34.0,31.2,34.0,66.0,9.0,8.0,3.0,0.0,5.0,19.0,11.0,1.0,434.0,21.0,124.0,278.0,58.0,1.0,428.0,5.0,8.0,62.5,6.0,0.0,281.0,1122.0,439.0,10.0,5.0,0.0,296.0,283.0,95.6,5.0,9.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,76.0,4.0,6.0,40.0
Opa Nguette,sn SEN,MF,Metz,27-102,1994,3.0,1.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,1.11,0.2,0.2,0.1,0.22,0.07,0.29,0.22,0.29,/en/players/75a63397/matchlogs/2021-2022/summary/Opa-Nguette-Match-Logs,0.9,3.0,1.0,0.0,33.3,3.33,1.11,0.0,0.0,0.07,-0.2,-0.2,13.0,17.0,76.5,161.0,59.0,7.0,8.0,87.5,2.0,5.0,40.0,1.0,1.0,100.0,0.9,3.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,7.78,3.0,0.0,3.0,0.0,1.0,2.0,2.22,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,29.0,5.0,10.0,8.0,13.0,3.0,29.0,3.0,3.0,100.0,3.0,1.0,23.0,157.0,100.0,4.0,1.0,1.0,27.0,19.0,70.4,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,80.0
Sikou Niakaté,fr FRA,DF,Metz,22-100,1999,4.0,3.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06,/en/players/8eef18aa/matchlogs/2021-2022/summary/Sikou-Niakate-Match-Logs,2.3,2.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.04,-0.1,-0.1,46.0,54.0,85.2,1022.0,351.0,11.0,11.0,100.0,27.0,31.0,87.1,8.0,10.0,80.0,-0.1,1.0,1.0,0.0,0.0,2.0,49.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,42.0,4.0,8.0,40.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,6.0,50.0,3.0,25.0,6.0,24.0,15.0,9.0,1.0,7.0,4.0,0.0,3.0,8.0,9.0,0.0,86.0,13.0,51.0,35.0,4.0,2.0,81.0,1.0,1.0,100.0,1.0,1.0,41.0,171.0,95.0,2.0,0.0,0.0,38.0,35.0,92.1,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,14.0,1.0,5.0,16.7
Ibrahima Niane,sn SEN,FW,Metz,22-221,1999,9.0,9.0,664.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14,0.14,0.27,0.0,0.14,2.2,1.5,1.0,0.3,0.14,0.44,0.2,0.34,/en/players/46faabfa/matchlogs/2021-2022/summary/Ibrahima-Niane-Match-Logs,7.4,19.0,5.0,1.0,26.3,2.58,0.68,0.0,0.0,0.08,-1.2,-1.5,138.0,185.0,74.6,1945.0,266.0,78.0,93.0,83.9,50.0,66.0,75.8,4.0,14.0,28.6,0.0,6.0,8.0,0.0,0.0,4.0,164.0,21.0,1.0,0.0,51.0,2.0,3.0,0.0,0.0,0.0,0.0,122.0,41.0,22.0,9.0,138.0,15.0,2.0,3.0,0.0,4.0,11.0,3.0,15.0,2.03,10.0,0.0,1.0,2.0,2.0,3.0,0.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,77.0,23.0,29.9,9.0,24.0,44.0,3.0,1.0,0.0,2.0,2.0,5.0,0.0,271.0,4.0,15.0,136.0,128.0,32.0,248.0,4.0,8.0,50.0,4.0,0.0,137.0,432.0,163.0,9.0,3.0,2.0,396.0,196.0,49.5,23.0,9.0,0.0,6.0,11.0,3.0,0.0,0.0,0.0,29.0,26.0,39.0,40.0
M'Baye Niang,sn SEN,FW,Bordeaux,26-303,1994,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/2054d037/matchlogs/2021-2022/summary/MBaye-Niang-Match-Logs,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,33.0,11.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,15.0,4.0,26.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Cheikh Niasse,sn SEN,MF,Lille,21-272,2000,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/ff20acfe/matchlogs/2021-2022/summary/Cheikh-Niasse-Match-Logs,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,47.0,15.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,20.0,1.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
Casimir Ninga,td CHA,FW,Angers,28-154,1993,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/91f2da4c/matchlogs/2021-2022/summary/Casimir-Ninga-Match-Logs,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,97.0,49.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,14.0,1.0,7.1,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,8.0,3.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,10.0,51.0,41.0,1.0,0.0,0.0,16.0,8.0,50.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23-123,1998,10.0,4.0,422.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,0.5,0.5,1.1,0.1,0.24,0.35,0.1,0.35,/en/players/7b9a9e25/matchlogs/2021-2022/summary/Arnaud-Nordin-Match-Logs,4.7,9.0,5.0,0.0,55.6,1.92,1.07,0.0,0.0,0.05,-0.5,-0.5,123.0,161.0,76.4,2146.0,594.0,60.0,72.0,83.3,46.0,61.0,75.4,13.0,19.0,68.4,-0.1,10.0,8.0,6.0,3.0,15.0,144.0,17.0,3.0,0.0,30.0,8.0,9.0,10.0,3.0,6.0,0.0,109.0,27.0,25.0,78.0,70.0,5.0,4.0,0.0,0.0,1.0,4.0,7.0,19.0,4.05,9.0,5.0,1.0,3.0,1.0,2.0,0.43,0.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,3.0,5.0,0.0,2.0,8.0,25.0,6.0,80.0,26.0,32.5,15.0,47.0,18.0,6.0,0.0,0.0,6.0,1.0,2.0,0.0,228.0,1.0,32.0,108.0,109.0,19.0,211.0,5.0,11.0,45.5,6.0,0.0,157.0,1234.0,823.0,37.0,13.0,7.0,197.0,152.0,77.2,15.0,9.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,38.0,6.0,6.0,50.0
Alexander Nübel,de GER,GK,Monaco,25-018,1996,10.0,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/afb0c500/matchlogs/2021-2022/summary/Alexander-Nubel-Match-Logs,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,290.0,68.3,5611.0,3395.0,42.0,42.0,100.0,91.0,91.0,100.0,65.0,156.0,41.7,0.0,0.0,2.0,0.0,0.0,0.0,203.0,87.0,21.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,155.0,11.0,124.0,44.0,199.0,1.0,0.0,34.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,262.0,299.0,4.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,142.0,686.0,457.0,0.0,0.0,0.0,138.0,138.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
Gerzino Nyamsi,fr FRA,DF,Strasbourg,24-269,1997,6.0,5.0,464.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,0.2,0.2,0.2,0.04,0.04,0.08,0.04,0.08,/en/players/6043997c/matchlogs/2021-2022/summary/Gerzino-Nyamsi-Match-Logs,5.2,2.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.09,-0.2,-0.2,177.0,209.0,84.7,4090.0,1299.0,43.0,49.0,87.8,91.0,98.0,92.9,43.0,61.0,70.5,0.8,2.0,5.0,1.0,0.0,8.0,198.0,11.0,7.0,0.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,165.0,13.0,31.0,31.0,166.0,8.0,0.0,0.0,0.0,1.0,8.0,4.0,3.0,0.58,3.0,0.0,0.0,0.0,0.0,2.0,0.39,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,34.0,13.0,38.2,23.0,9.0,2.0,7.0,3.0,0.0,4.0,4.0,17.0,0.0,245.0,51.0,148.0,110.0,6.0,3.0,235.0,1.0,2.0,50.0,1.0,0.0,160.0,1029.0,512.0,4.0,0.0,0.0,167.0,159.0,95.2,1.0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,44.0,10.0,7.0,58.8
Florent Ogier,fr FRA,DF,Clermont Foot,32-211,1989,9.0,9.0,792.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,/en/players/6993927b/matchlogs/2021-2022/summary/Florent-Ogier-Match-Logs,8.8,5.0,2.0,0.0,40.0,0.57,0.23,0.0,0.0,0.06,-0.3,-0.3,411.0,486.0,84.6,8546.0,3647.0,145.0,158.0,91.8,185.0,209.0,88.5,75.0,111.0,67.6,-0.2,2.0,30.0,0.0,0.0,18.0,476.0,10.0,9.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,350.0,41.0,95.0,87.0,358.0,29.0,1.0,4.0,2.0,12.0,9.0,3.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,0.0,0.0,4.0,8.0,50.0,4.0,67.0,23.0,34.3,45.0,21.0,1.0,20.0,8.0,0.0,12.0,8.0,46.0,1.0,576.0,81.0,367.0,222.0,12.0,5.0,568.0,3.0,3.0,100.0,3.0,0.0,372.0,1475.0,796.0,13.0,0.0,0.0,406.0,398.0,98.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,73.0,22.0,17.0,56.4
Warmed Omari,fr FRA,DF,Rennes,21-178,2000,8.0,5.0,465.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.06,0.02,0.08,0.06,0.08,/en/players/4534a352/matchlogs/2021-2022/summary/Warmed-Omari-Match-Logs,5.2,3.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.1,-0.3,-0.3,266.0,285.0,93.3,6451.0,1728.0,44.0,47.0,93.6,152.0,157.0,96.8,68.0,76.0,89.5,-0.1,1.0,14.0,0.0,0.0,21.0,281.0,4.0,4.0,0.0,28.0,9.0,1.0,0.0,0.0,0.0,0.0,239.0,25.0,21.0,50.0,219.0,10.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,5.0,0.0,4.0,6.0,66.7,2.0,40.0,14.0,35.0,18.0,19.0,3.0,6.0,3.0,0.0,3.0,6.0,20.0,1.0,336.0,35.0,155.0,196.0,15.0,8.0,332.0,0.0,0.0,0.0,0.0,0.0,232.0,1414.0,820.0,17.0,1.0,0.0,247.0,245.0,99.2,2.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,37.0,11.0,6.0,64.7
Jonas Omlin,ch SUI,GK,Montpellier,27-281,1994,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/players/c631f952/matchlogs/2021-2022/summary/Jonas-Omlin-Match-Logs,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,205.0,78.5,4202.0,2388.0,36.0,36.0,100.0,76.0,79.0,96.2,48.0,89.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,151.0,54.0,14.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,122.0,11.0,72.0,33.0,142.0,0.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0,181.0,214.0,2.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,108.0,473.0,267.0,0.0,0.0,0.0,108.0,107.0,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
Amadou Onana,be BEL,MF,Lille,20-063,2001,7.0,2.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.06,0.07,0.12,0.06,0.12,/en/players/828657ff/matchlogs/2021-2022/summary/Amadou-Onana-Match-Logs,2.7,1.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.15,-0.1,-0.1,95.0,111.0,85.6,1967.0,459.0,33.0,35.0,94.3,46.0,54.0,85.2,16.0,22.0,72.7,-0.2,2.0,12.0,3.0,0.0,11.0,110.0,1.0,1.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,86.0,17.0,8.0,19.0,88.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,51.0,16.0,31.4,21.0,26.0,4.0,2.0,0.0,0.0,2.0,11.0,5.0,0.0,135.0,6.0,34.0,87.0,27.0,4.0,134.0,2.0,2.0,100.0,2.0,0.0,79.0,413.0,243.0,5.0,4.0,1.0,89.0,84.0,94.4,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,50.0
Jean Onana,cm CMR,MF,Bordeaux,21-283,2000,4.0,4.0,315.0,2.0,0.0,0.0,0.0,2.0,0.0,0.57,0.0,0.57,0.57,0.57,0.3,0.3,0.4,0.1,0.11,0.21,0.1,0.21,/en/players/b5bb8188/matchlogs/2021-2022/summary/Jean-Onana-Match-Logs,3.5,5.0,2.0,0.0,40.0,1.43,0.57,0.4,1.0,0.07,1.7,1.7,166.0,207.0,80.2,3087.0,778.0,77.0,89.0,86.5,60.0,71.0,84.5,26.0,41.0,63.4,-0.4,4.0,14.0,3.0,0.0,16.0,203.0,4.0,3.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,152.0,16.0,39.0,49.0,139.0,6.0,1.0,2.0,2.0,3.0,5.0,7.0,9.0,2.57,8.0,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,4.0,0.0,5.0,12.0,41.7,7.0,76.0,23.0,30.3,19.0,49.0,8.0,11.0,0.0,0.0,11.0,19.0,6.0,0.0,268.0,8.0,58.0,180.0,41.0,4.0,266.0,2.0,2.0,100.0,2.0,0.0,163.0,827.0,268.0,10.0,2.0,0.0,189.0,174.0,92.1,4.0,6.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,41.0,10.0,5.0,66.7
Otávio,br BRA,MF,Bordeaux,27-167,1994,10.0,9.0,776.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,/en/players/243f4a0b/matchlogs/2021-2022/summary/Otavio-Match-Logs,8.6,6.0,1.0,0.0,16.7,0.7,0.12,0.0,0.0,0.03,-0.2,-0.2,411.0,466.0,88.2,8165.0,1843.0,154.0,162.0,95.1,194.0,214.0,90.7,57.0,76.0,75.0,-0.1,4.0,20.0,3.0,0.0,24.0,454.0,12.0,12.0,0.0,70.0,18.0,3.0,0.0,0.0,0.0,0.0,366.0,30.0,70.0,49.0,397.0,16.0,0.0,0.0,0.0,6.0,10.0,5.0,13.0,1.51,9.0,0.0,1.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,14.0,12.0,2.0,12.0,28.0,42.9,16.0,194.0,50.0,25.8,57.0,120.0,17.0,7.0,2.0,0.0,5.0,8.0,12.0,0.0,529.0,21.0,150.0,367.0,38.0,1.0,518.0,6.0,8.0,75.0,6.0,0.0,365.0,1664.0,667.0,24.0,3.0,0.0,397.0,382.0,96.2,2.0,3.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,76.0,5.0,7.0,41.7
Aboubacar Ouattara,bf BFA,FW,Lorient,19-249,2002,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.14,0.0,0.14,0.14,0.14,/en/players/2f9e4435/matchlogs/2021-2022/summary/Aboubacar-Ouattara-Match-Logs,0.4,1.0,1.0,0.0,100.0,2.73,2.73,0.0,0.0,0.05,-0.1,-0.1,8.0,14.0,57.1,140.0,16.0,3.0,7.0,42.9,5.0,6.0,83.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,18.0,6.0,33.3,5.0,5.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,2.0,10.0,10.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,54.0,14.0,1.0,0.0,0.0,28.0,13.0,46.4,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Remi Oudin,fr FRA,"FW,DF",Bordeaux,24-334,1996,8.0,3.0,381.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,0.24,0.47,0.24,0.47,0.4,0.4,0.7,0.09,0.16,0.25,0.09,0.25,/en/players/ea02beaf/matchlogs/2021-2022/summary/Remi-Oudin-Match-Logs,4.2,11.0,3.0,0.0,27.3,2.6,0.71,0.09,0.33,0.03,0.6,0.6,115.0,164.0,70.1,2324.0,464.0,36.0,48.0,75.0,58.0,78.0,74.4,19.0,34.0,55.9,0.3,10.0,6.0,4.0,2.0,10.0,143.0,21.0,10.0,2.0,27.0,8.0,10.0,4.0,2.0,0.0,1.0,101.0,29.0,34.0,120.0,18.0,16.0,7.0,1.0,1.0,4.0,9.0,3.0,13.0,3.07,8.0,3.0,1.0,1.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,1.0,3.0,5.0,60.0,2.0,46.0,10.0,21.7,12.0,17.0,17.0,6.0,1.0,0.0,5.0,6.0,4.0,0.0,213.0,11.0,36.0,106.0,85.0,15.0,195.0,3.0,5.0,60.0,3.0,0.0,115.0,592.0,297.0,16.0,5.0,3.0,167.0,134.0,80.2,7.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,28.0,3.0,4.0,42.9
